method	n	seed	col	coverage	r2	length	group	subgroup
PredInterval	10000	3	education_q_1	0.8986486486486487	0.1140168489520693	0.9602111877096212	Education	1
PredInterval	10000	3	education_q_4	0.9587171613783692	0.1123108891514293	0.9602111877096212	Education	4
PredInterval	10000	3	income_q_1	0.9141630901287554	0.1097758064957067	0.960211187709621	Income	1
PredInterval	10000	3	income_q_5	0.9569808369182636	0.121519850572723	0.9602111877096212	Income	5
PredInterval	10000	3	income_q_9	0.9614961496149615	0.0613771284966595	0.9602111877096212	Income	9
PredInterval	10000	3	marginal	0.9528	0.1242298263192675	0.9602111877096212	Overall	
PredInterval	10000	3	sex_q_0	0.9381306865177832	0.1465354327334545	0.9602111877096212	Sex	0
PredInterval	10000	3	sex_q_1	0.9752212389380532	0.0918534869877688	0.9602111877096212	Sex	1
PredInterval	10000	4	age_q_0	0.9207828518173344	0.1495412317285056	0.9602272931607642	Age	0
PredInterval	10000	4	age_q_4	0.9611650485436892	0.1038977890856602	0.960227293160764	Age	4
PredInterval	10000	4	age_q_4	0.9356223175965666	0.1280586313999548	0.9602272931607642	Age	4
PredInterval	10000	4	age_q_9	0.9755381604696672	0.0750883277122392	0.9602272931607644	Age	9
PredInterval	10000	4	education_q_1	0.9305555555555556	0.0482662330498303	0.960227293160764	Education	1
PredInterval	10000	4	education_q_4	0.9590093936806148	0.1242990730666042	0.9602272931607644	Education	4
PredInterval	10000	4	income_q_1	0.92524682651622	0.0678063112883925	0.960227293160764	Income	1
PredInterval	10000	4	income_q_5	0.9534351145038168	0.1130900439727631	0.960227293160764	Income	5
PredInterval	10000	4	income_q_9	0.9577613516367476	0.1163361736876551	0.9602272931607644	Income	9
PredInterval	10000	4	marginal	0.9529	0.1194909831386961	0.9602272931607642	Overall	
PredInterval	10000	4	sex_q_0	0.936977599465062	0.1376677315402861	0.960227293160764	Sex	0
PredInterval	10000	4	sex_q_1	0.9766052762568442	0.0955468549413501	0.9602272931607642	Sex	1
PredInterval	10000	5	age_q_0	0.903403863845446	0.1360989311926014	0.9587750577985218	Age	0
PredInterval	10000	5	age_q_4	0.9510061242344708	0.119222257609359	0.958775057798522	Age	4
PredInterval	10000	5	age_q_4	0.946985446985447	0.1069005541305261	0.958775057798522	Age	4
PredInterval	10000	5	age_q_9	0.965965965965966	0.080073783018743	0.958775057798522	Age	9
PredInterval	10000	5	education_q_1	0.9105960264900662	0.0768634908043076	0.9587750577985218	Education	1
PredInterval	10000	5	education_q_4	0.9556972935700742	0.1085518887633939	0.9587750577985218	Education	4
PredInterval	10000	5	income_q_1	0.907202216066482	0.0727069473444141	0.958775057798522	Income	1
PredInterval	10000	5	income_q_5	0.9495107632093932	0.1119449734568342	0.958775057798522	Income	5
PredInterval	10000	5	income_q_9	0.9593582887700536	0.0684264747601738	0.958775057798522	Income	9
PredInterval	10000	5	marginal	0.9485	0.1117869297621599	0.958775057798522	Overall	
PredInterval	10000	5	sex_q_0	0.932652725177013	0.1230341961077	0.958775057798522	Sex	0
PredInterval	10000	5	sex_q_1	0.9730073847720908	0.0966803366894652	0.958775057798522	Sex	1
PredInterval	10000	6	age_q_0	0.915650406504065	0.1207445060972999	0.9590531320899596	Age	0
PredInterval	10000	6	age_q_4	0.9608735213830756	0.1061944116471757	0.9590531320899596	Age	4
PredInterval	10000	6	age_q_4	0.9389067524115756	0.1475878686298151	0.9590531320899596	Age	4
PredInterval	10000	6	age_q_9	0.9710444674250258	0.0708376948743003	0.9590531320899596	Age	9
PredInterval	10000	6	education_q_1	0.9055944055944056	0.0809068326284771	0.9590531320899596	Education	1
PredInterval	10000	6	education_q_4	0.9584763212079616	0.1123419989630265	0.9590531320899596	Education	4
PredInterval	10000	6	income_q_1	0.926896551724138	0.1010161677615855	0.9590531320899596	Income	1
PredInterval	10000	6	income_q_5	0.948051948051948	0.1076843287452669	0.9590531320899596	Income	5
PredInterval	10000	6	income_q_9	0.9568627450980391	0.1269022786877122	0.9590531320899596	Income	9
PredInterval	10000	6	marginal	0.9501	0.1196241443439388	0.9590531320899592	Overall	
PredInterval	10000	6	sex_q_0	0.9343801652892562	0.1332162344433619	0.9590531320899596	Sex	0
PredInterval	10000	6	sex_q_1	0.9741772151898734	0.1029546972175281	0.9590531320899596	Sex	1
PredInterval	10000	7	age_q_0	0.9136842105263158	0.1753046835503639	0.9598511605905192	Age	0
PredInterval	10000	7	age_q_4	0.9499553172475425	0.1391442337174804	0.9598511605905194	Age	4
PredInterval	10000	7	age_q_4	0.945077720207254	0.1513725647125422	0.9598511605905192	Age	4
PredInterval	10000	7	age_q_9	0.978744939271255	0.0845829900631487	0.9598511605905192	Age	9
PredInterval	10000	7	education_q_1	0.9163763066202092	0.0733378911479241	0.9598511605905192	Education	1
PredInterval	10000	7	education_q_4	0.9559898045879356	0.1347872520415607	0.9598511605905192	Education	4
PredInterval	10000	7	income_q_1	0.9218967921896792	0.1414813582668624	0.9598511605905192	Income	1
PredInterval	10000	7	income_q_5	0.9520093640265314	0.1310254475083515	0.9598511605905192	Income	5
PredInterval	10000	7	income_q_9	0.9712820512820513	0.096332419972712	0.9598511605905192	Income	9
