method	n	seed	col	coverage	r2	length	group	subgroup
PredInterval	10000	7	age_q_0	0.9284210526315788	0.0425949793731076	1.1809744874948256	Age	0
PredInterval	10000	7	age_q_4	0.9517426273458444	0.0346106709304024	1.1771574534040072	Age	4
PredInterval	10000	7	age_q_4	0.9419689119170984	0.0237564511739246	1.177843953677555	Age	4
PredInterval	10000	7	age_q_9	0.9807692307692308	0.0419952624836713	1.1747893809253367	Age	9
PredInterval	10000	7	education_q_1	0.9163763066202092	0.0242774103271415	1.181766534780071	Education	1
PredInterval	10000	7	education_q_4	0.9604078164825828	0.0452100054423414	1.1765720477995931	Education	4
PredInterval	10000	7	income_q_1	0.9274755927475592	0.0369403500116365	1.1809353782753689	Income	1
PredInterval	10000	7	income_q_5	0.9520093640265314	0.0333041113067037	1.178174499864543	Income	5
PredInterval	10000	7	income_q_9	0.9835897435897436	0.0499967002634962	1.1751543062790066	Income	9
PredInterval	10000	7	marginal	0.9542	0.0492175769437728	1.177701578283074	Overall	
PredInterval	10000	7	sex_q_0	0.9411666388099617	0.0541751788801527	1.1796956854474323	Sex	0
PredInterval	10000	7	sex_q_1	0.97361214836943	0.0365829257707467	1.1747315152598337	Sex	1
PredInterval	10000	8	age_q_0	0.9299242424242424	0.0542280655234724	1.177421499516223	Age	0
PredInterval	10000	8	age_q_4	0.9556786703601108	0.0099463110942279	1.1740201595547408	Age	4
PredInterval	10000	8	age_q_4	0.9470954356846472	0.0339951185055787	1.1746656549682302	Age	4
PredInterval	10000	8	age_q_9	0.976023976023976	0.0261813834583826	1.171084566380841	Age	9
PredInterval	10000	8	education_q_1	0.8958990536277602	0.0523949019142069	1.1767710366449224	Education	1
PredInterval	10000	8	education_q_4	0.9655947441217152	0.0413426688019272	1.1732103444094557	Education	4
PredInterval	10000	8	income_q_1	0.9102209944751382	0.0551332951653499	1.1772484104616954	Income	1
PredInterval	10000	8	income_q_5	0.9503627338678884	0.0367410477213292	1.1742611730564445	Income	5
PredInterval	10000	8	income_q_9	0.9869739478957916	0.0703704347719346	1.17153983815672	Income	9
PredInterval	10000	8	marginal	0.953	0.0518239779238453	1.1742587014789592	Overall	
PredInterval	10000	8	sex_q_0	0.9418814644557544	0.0574688767610264	1.176259346596906	Sex	0
PredInterval	10000	8	sex_q_1	0.9703248912765412	0.0366550619554297	1.171141298201033	Sex	1
PredInterval	10000	9	age_q_0	0.9256756756756755	0.0420300054171634	1.1788537810037705	Age	0
PredInterval	10000	9	age_q_4	0.9524838012958964	0.0174748532330573	1.175769394984404	Age	4
PredInterval	10000	9	age_q_4	0.9513513513513514	0.0172965453702125	1.1753071265775266	Age	4
PredInterval	10000	9	age_q_9	0.9838056680161944	0.0361675060884372	1.1725955301692	Age	9
PredInterval	10000	9	education_q_1	0.8934707903780069	0.0224937534457455	1.1791842356001951	Education	1
PredInterval	10000	9	education_q_4	0.9628605976852652	0.0357822496912302	1.1744786678168038	Education	4
PredInterval	10000	9	income_q_1	0.9080779944289692	0.0381795771236838	1.1785948744984045	Income	1
PredInterval	10000	9	income_q_5	0.9510188087774296	0.0342076716368725	1.1755098787611225	Income	5
PredInterval	10000	9	income_q_9	0.9831401475237092	0.0287127231693392	1.1725229125144003	Income	9
