0.2	1.0	CalPred	24	98.86792452830188	5000
0.2	1.0	PredInterval	24	100.0	5000
0.2	1.0	CalPred	25	91.73553719008265	50000
0.2	1.0	PredInterval	25	96.07438016528926	50000
0.2	1.0	CalPred	25	100.0	5000
0.2	1.0	PredInterval	25	94.52332657200812	5000
0.2	1.0	CalPred	26	93.87755102040816	50000
0.2	1.0	PredInterval	26	95.91836734693877	50000
0.2	1.0	CalPred	26	97.17171717171718	5000
0.2	1.0	PredInterval	26	99.19191919191918	5000
0.2	1.0	CalPred	27	89.20454545454545	50000
0.2	1.0	PredInterval	27	88.25757575757575	50000
0.2	1.0	CalPred	27	98.35766423357664	5000
0.2	1.0	PredInterval	27	83.02919708029196	5000
0.2	1.0	CalPred	28	92.38476953907816	50000
0.2	1.0	PredInterval	28	98.59719438877755	50000
0.2	1.0	CalPred	28	99.81785063752277	5000
0.2	1.0	PredInterval	28	95.08196721311475	5000
0.2	1.0	CalPred	29	91.58110882956879	50000
0.2	1.0	PredInterval	29	79.67145790554414	50000
0.2	1.0	CalPred	29	89.1891891891892	5000
0.2	1.0	PredInterval	29	91.47609147609148	5000
0.5	0.001	CalPred	0	91.00204498977506	50000
0.5	0.001	PredInterval	0	94.68302658486708	50000
0.5	0.001	CalPred	0	86.07843137254902	5000
0.5	0.001	PredInterval	0	95.29411764705881	5000
0.5	0.001	CalPred	1	90.63136456211812	50000
0.5	0.001	PredInterval	1	93.68635437881873	50000
0.5	0.001	CalPred	1	91.9753086419753	5000
0.5	0.001	PredInterval	1	86.83127572016461	5000
0.5	0.001	CalPred	2	89.76377952755905	50000
0.5	0.001	PredInterval	2	100.0	50000
0.5	0.001	CalPred	2	88.97795591182364	5000
0.5	0.001	PredInterval	2	100.0	5000
0.5	0.001	CalPred	3	92.87128712871288	50000
0.5	0.001	PredInterval	3	97.62376237623762	50000
0.5	0.001	CalPred	3	89.51456310679612	5000
0.5	0.001	PredInterval	3	92.81553398058252	5000
0.5	0.001	CalPred	4	91.31274131274131	50000
0.5	0.001	PredInterval	4	97.2972972972973	50000
0.5	0.001	CalPred	4	92.1104536489152	5000
0.5	0.001	PredInterval	4	97.2386587771203	5000
0.5	0.001	CalPred	5	90.9090909090909	50000
0.5	0.001	PredInterval	5	97.29206963249516	50000
0.5	0.001	CalPred	5	89.98073217726397	5000
0.5	0.001	PredInterval	5	94.99036608863199	5000
0.5	0.001	CalPred	6	90.24896265560166	50000
0.5	0.001	PredInterval	6	98.7551867219917	50000
0.5	0.001	CalPred	6	89.81481481481481	5000
0.5	0.001	PredInterval	6	94.44444444444444	5000
0.5	0.001	CalPred	7	89.91935483870968	50000
0.5	0.001	PredInterval	7	97.98387096774194	50000
0.5	0.001	CalPred	7	89.42115768463074	5000
0.5	0.001	PredInterval	7	99.00199600798403	5000
0.5	0.001	CalPred	8	87.27272727272727	50000
0.5	0.001	PredInterval	8	96.16161616161617	50000
0.5	0.001	CalPred	8	87.70642201834863	5000
0.5	0.001	PredInterval	8	97.79816513761467	5000
0.5	0.001	CalPred	9	90.98360655737704	50000
0.5	0.001	PredInterval	9	99.59016393442623	50000
0.5	0.001	CalPred	9	89.15401301518439	5000
0.5	0.001	PredInterval	9	98.0477223427332	5000
0.5	0.001	CalPred	10	90.83333333333333	50000
0.5	0.001	PredInterval	10	96.04166666666667	50000
0.5	0.001	CalPred	10	93.125	5000
0.5	0.001	PredInterval	10	93.125	5000
0.5	0.001	CalPred	11	92.09486166007905	50000
0.5	0.001	PredInterval	11	99.80237154150198	50000
0.5	0.001	CalPred	11	91.00642398286938	5000
0.5	0.001	PredInterval	11	97.64453961456103	5000
0.5	0.001	CalPred	12	91.43426294820716	50000
0.5	0.001	PredInterval	12	98.80478087649402	50000
0.5	0.001	CalPred	12	92.23484848484848	5000
0.5	0.001	PredInterval	12	99.0530303030303	5000
0.5	0.001	CalPred	13	91.22807017543859	50000
